Date,Close
2017-01-03,79.5
2017-01-04,80.15
2017-01-05,81.09
2017-01-06,82.21
2017-01-09,81.75
2017-01-10,81.31
2017-01-11,81.8
2017-01-12,81.37
2017-01-13,81.17
2017-01-17,81.26
2017-01-18,81.59
2017-01-19,81.73
2017-01-20,81.84
2017-01-23,82.15
2017-01-24,83.23
2017-01-25,83.9
2017-01-26,83.24
2017-01-27,83.77
2017-01-30,83.7
2017-01-31,82.71
2017-02-01,82.44
2017-02-02,82.3
2017-02-03,86.08
2017-02-06,85.83
2017-02-07,85.78
2017-02-08,85.09
2017-02-09,85.58
2017-02-10,85.9
2017-02-13,86.44
2017-02-14,86.85
2017-02-15,87.54
2017-02-16,87.41
2017-02-17,87.46
2017-02-21,87.92
2017-02-22,87.8
2017-02-23,88.18
2017-02-24,88.43
2017-02-27,88.0
2017-02-28,87.94
2017-03-01,88.99
2017-03-02,88.53
2017-03-03,88.79
2017-03-06,88.94
2017-03-07,89.06
2017-03-08,88.96
2017-03-09,89.11
2017-03-10,89.73
2017-03-13,90.11
2017-03-14,89.55
2017-03-15,89.92
2017-03-16,90.04
2017-03-17,90.24
2017-03-20,89.18
2017-03-21,88.06
2017-03-22,88.52
2017-03-23,88.86
2017-03-24,89.19
2017-03-27,88.95
2017-03-28,89.12
2017-03-29,89.18
2017-03-30,89.01
2017-03-31,88.87
2017-04-03,89.36
2017-04-04,88.78
2017-04-05,89.03
2017-04-06,89.09
2017-04-07,88.74
2017-04-10,88.86
2017-04-11,88.85
2017-04-12,88.68
2017-04-13,88.87
2017-04-17,89.81
2017-04-18,89.73
2017-04-19,89.75
2017-04-20,91.15
2017-04-21,91.15
2017-04-24,91.85
2017-04-25,92.11
2017-04-26,91.82
2017-04-27,91.6
2017-04-28,91.22
2017-05-01,91.26
2017-05-02,92.54
2017-05-03,92.44
2017-05-04,92.62
2017-05-05,92.09
2017-05-08,91.92
2017-05-09,92.0
2017-05-10,92.25
2017-05-11,92.1
2017-05-12,92.73
2017-05-15,93.23
2017-05-16,93.15
2017-05-17,91.76
2017-05-18,91.71
2017-05-19,92.48
2017-05-22,93.31
2017-05-23,93.86
2017-05-24,94.81
2017-05-25,95.04
2017-05-26,94.67
2017-05-30,94.72
2017-05-31,95.23
2017-06-01,95.4
2017-06-02,96.15
2017-06-05,96.55
2017-06-06,95.79
2017-06-07,96.09
2017-06-08,96.09
2017-06-09,94.56
2017-06-12,93.5
2017-06-13,95.08
2017-06-14,95.32
2017-06-15,94.17
2017-06-16,94.17
2017-06-19,94.79
2017-06-20,94.38
2017-06-21,94.54
2017-06-22,93.95
2017-06-23,95.58
2017-06-26,95.22
2017-06-27,94.9
2017-06-28,96.23
2017-06-29,94.42
2017-06-30,93.78
2017-07-03,93.35
2017-07-05,94.01
2017-07-06,93.25
2017-07-07,93.92
2017-07-10,95.09
2017-07-11,95.41
2017-07-12,96.18
2017-07-13,95.94
2017-07-14,96.93
2017-07-17,96.83
2017-07-18,97.58
2017-07-19,98.25
2017-07-20,98.11
2017-07-21,99.6
2017-07-24,100.37
2017-07-25,99.99
2017-07-26,100.85
2017-07-27,99.57
2017-07-28,99.15
2017-07-31,99.56
2017-08-01,100.87
2017-08-02,101.28
2017-08-03,100.59
2017-08-04,100.89
2017-08-07,101.49
2017-08-08,101.28
2017-08-09,100.97
2017-08-10,99.49
2017-08-11,100.09
2017-08-14,101.87
2017-08-15,102.63
2017-08-16,103.32
2017-08-17,102.16
2017-08-18,102.51
2017-08-21,103.22
2017-08-22,104.07
2017-08-23,103.18
2017-08-24,103.22
2017-08-25,103.35
2017-08-28,103.78
2017-08-29,103.77
2017-08-30,103.73
2017-08-31,103.52
2017-09-01,103.9
2017-09-05,103.01
2017-09-06,103.18
2017-09-07,104.56
2017-09-08,104.43
2017-09-11,106.15
2017-09-12,106.21
2017-09-13,105.83
2017-09-14,106.08
2017-09-15,105.3
2017-09-18,104.83
2017-09-19,105.41
2017-09-20,104.97
2017-09-21,105.31
2017-09-22,105.56
2017-09-25,103.02
2017-09-26,102.94
2017-09-27,103.89
2017-09-28,104.58
2017-09-29,105.24
2017-10-02,105.44
2017-10-03,105.59
2017-10-04,105.31
2017-10-05,106.24
2017-10-06,106.73
2017-10-09,107.01
2017-10-10,107.31
2017-10-11,108.44
2017-10-12,108.11
2017-10-13,108.66
2017-10-16,108.3
2017-10-17,107.54
2017-10-18,107.8
2017-10-19,107.02
2017-10-20,107.55
2017-10-23,107.53
2017-10-24,108.41
2017-10-25,109.49
2017-10-26,109.8
2017-10-27,109.71
2017-10-30,110.04
2017-10-31,109.98
2017-11-01,111.07
2017-11-02,110.98
2017-11-03,111.36
2017-11-06,111.92
2017-11-07,112.09
2017-11-08,112.47
2017-11-09,112.14
2017-11-10,111.88
2017-11-13,111.4
2017-11-14,111.98
2017-11-15,110.25
2017-11-16,111.02
2017-11-17,109.82
2017-11-20,109.95
2017-11-21,111.45
2017-11-22,110.82
2017-11-24,111.97
2017-11-27,112.38
2017-11-28,113.36
2017-11-29,109.86
2017-11-30,112.59
2017-12-01,110.73
2017-12-04,107.43
2017-12-05,108.58
2017-12-06,109.74
2017-12-07,111.4
2017-12-08,112.6
2017-12-11,112.37
2017-12-12,113.46
2017-12-13,113.31
2017-12-14,112.92
2017-12-15,113.82
2017-12-18,113.55
2017-12-19,112.14
2017-12-20,112.12
2017-12-21,112.41
2017-12-22,112.69
2017-12-26,112.99
2017-12-27,114.02
2017-12-28,114.35
2017-12-29,114.02
2018-01-02,114.51
2018-01-03,115.65
2018-01-04,116.08
2018-01-05,118.86
2018-01-08,119.34
2018-01-09,119.11
2018-01-10,118.98
2018-01-11,119.84
2018-01-12,120.09
2018-01-16,120.39
2018-01-17,121.98
